ID,FixedRef,AreaCodeID,Country,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type
5292,7156,11143,Mexico,,205292,,,Ramon Morales No. 732 Colonia El Mirador,,,Guadalajara,Jalisco,,Latin
5293,7156,11143,Mexico,,205293,,,Rio Balsas 1579 Los Nogales,,,Ciudad Juarez,Chihuahua,,Latin
5294,7156,11143,Mexico,,205294,,,Luz Savinon 718-C Colonia del Valle,,,Mexico City,Distrito Federal,,Latin
5295,7156,11212,United States,,205295,,,P.O. Box 434440,,,San Ysidro,CA,92173,Latin
5296,7157,11143,Mexico,,205296,,,"Blvd. Agua Caliente 1381, Colonia Revolucion",,,Tijuana,Baja California,,Latin
5297,7157,11143,Mexico,,205297,,,Avenida Constitucion No. 1300,,,Tijuana,Baja California,,Latin
5298,7157,11143,Mexico,,205298,,,Avenida Negrete No. 1200,,,Tijuana,Baja California,,Latin
5299,7157,11143,Mexico,,205299,,,Avenida Segunda No. 1702,,,Tijuana,Baja California,,Latin
5300,7157,11143,Mexico,,205300,,,Avenida 16 de Septiembre No. 1100,,,Tijuana,Baja California,,Latin
5301,7157,11143,Mexico,,205301,,,Calle 4ta. 1339 y 'G',,,Tijuana,Baja California,,Latin
5302,7157,11143,Mexico,,205302,,,Blvd. D. Ordaz No. 700-316,,,Tijuana,Baja California,,Latin
5303,7157,11143,Mexico,,205303,,,Avenida Benito Juarez No. 16-2,,,Rosarito,Baja California,,Latin
5304,7157,11143,Mexico,,205304,,,"Avenida Las Americas, Int. Casa Ley",,,Tijuana,Baja California,,Latin
5305,7157,11143,Mexico,,205305,,,Avenida Constitucion y 10ma.,,,Tijuana,Baja California,,Latin
5306,7157,11143,Mexico,,205306,,,Avenida Constitucion 823,,,Tijuana,Baja California,,Latin
5307,7157,11143,Mexico,,205307,,,Calle Benito Juarez 1941,,,Tijuana,Baja California,,Latin
5308,7157,11143,Mexico,,205308,,,Calle 4ta. Y Ninos Heroes 1802,,,Tijuana,Baja California,,Latin
5309,7157,11143,Mexico,,205309,,,Calle Benito Juarez 1890-A,,,Tijuana,Baja California,,Latin
5310,7157,11143,Mexico,,205310,,,Blvd. Benito Juarez 20000,,,Rosarito,Baja California,,Latin
5311,7157,11143,Mexico,,205311,,,"Blvd. Diaz Ordaz 915, La Mesa",,,Tijuana,Baja California,,Latin
5312,7157,11143,Mexico,,205312,,,"Blvd. Fundadores 8417, Fraccionamiento El Rubi",,,Tijuana,Baja California,,Latin
5313,7157,11143,Mexico,,205313,,,"Avenida Tecnologico 15300-308, Centro Comercial Otay Universidad",,,Tijuana,Baja California,,Latin
5314,7157,11143,Mexico,,205314,,,"Avenida Revolucion 651, Zona Centro",,,Tijuana,Baja California,,Latin
5315,7157,11143,Mexico,,205315,,,"Blvd. Sanchez Taboada 4002, Zona Rio",,,Tijuana,Baja California,,Latin
5316,7157,11143,Mexico,,205316,,,"Paseo Estrella del Mar 1075-B, Placita Coronado, Playas de Tijuana",,,Tijuana,Baja California,,Latin
5317,7157,11143,Mexico,,205317,,,"Avenida Jose Lopez Portillo 131-B, Modulos Otay",,,Tijuana,Baja California,,Latin
5318,7157,11143,Mexico,,205318,,,Toribio Ortega No. 6072-1 Colonia Fco. Villa,,,Tijuana,Baja California,,Latin
5319,7157,11143,Mexico,,205319,,,Blvd. Diaz Ordaz No. 1159-101,,,Tijuana,Baja California,,Latin
5320,7157,11143,Mexico,,205320,,,"Plaza del Norte, M. Matamoros No. 10402, Frac. M. Matamoros",,,Tijuana,Baja California,,Latin
5321,7157,11143,Mexico,,205321,,,Calle Carrillo Puerto (3ra.) No. 1434-131,,,Tijuana,Baja California,,Latin
5322,7157,11143,Mexico,,205322,,,Blvd. Ejido Matamoros No. 402-1 Lomas Granjas la Espanola,,,Tijuana,Baja California,,Latin
5323,7157,11143,Mexico,,205323,,,Calz. Cucapah 20665-1B Colonia Buenos Aires Norte,,,Tijuana,Baja California,,Latin
5324,7158,11143,Mexico,,205324,,,,,,Tijuana,Baja California,,Latin
5327,7160,11143,Mexico,,205327,,,"Avenida David Alfaro Siqueiros 2789-102, Colonia Zona Rio",,,Tijuana,Baja California,,Latin
5328,7160,11143,Mexico,,205328,,,Avenida David Alfaro 25,,,Tijuana,Baja California,CP 22320,Latin
5329,7160,11143,Mexico,,205329,,,"Calle Nezahualcoyotyl No. 1660, Colonia Zona Rio",,,Tijuana,Baja California,CP 22320,Latin
5330,7161,11143,Mexico,,205330,,,"Avenida Cuauhtemoc 1711, Ofc. 305A, Zona Rio",,,Tijuana,Baja California,,Latin
5331,7161,11143,Mexico,,205331,,,Calle Netzahuacoyotl y Paseo Centenario,,,Tijuana,Baja California,,Latin
5332,7162,11143,Mexico,,205332,,,"Avenida David Alfaro Siquieiros 2789, Ofc. 201A, Colonia Zona Rio",,,Tijuana,Baja California,,Latin
5333,7162,11143,Mexico,,205333,,,Paseo de los Heroes y Sanchez Taboada,,,Tijuana,Baja California,CP 22320,Latin
5334,7163,11143,Mexico,,205334,,,"Avenida Del Sol 4551, Fraccionamiento La Escondida",,,Tijuana,Baja California,,Latin
5335,7163,11143,Mexico,,205335,,,"Avenida Del Sol 4551-2, Fraccionamiento La Escondida 22440",,,Tijuana,Baja California,,Latin
5336,7163,11143,Mexico,,205336,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5337,7163,11143,Mexico,,205337,,,"c/o ADP, S.C.",,,Tijuana,Baja California,,Latin
5338,7164,11143,Mexico,,205338,,,"c/o COMPLEJO TURISTICO OASIS, S.A. DE C.V.",,,Rosarito,Baja California,,Latin
13029,7164,11143,Mexico,,213029,,,c/o INMOBILIARIA ESPARTA S.A. DE C.V.,,,Tijuana,Baja California,,Latin
5344,7166,11143,Mexico,,205344,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5345,7167,11143,Mexico,,205345,,,"Calle Jerez 538, Fraccionamiento Chapultepec",,,Tijuana,Baja California,,Latin
5346,7167,11143,Mexico,,205346,,,"Calle Jerez 552-B, Fraccionamiento Chapultepec, CP 22420",,,Tijuana,Baja California,,Latin
5347,7167,11143,Mexico,,205347,,,"c/o Administradora De Inmuebles Vida, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5348,7167,11143,Mexico,,205348,,,"c/o ADP, S.C.",,,Tijuana,Baja California,,Latin
5349,7167,11143,Mexico,,205349,,,"c/o Forpres, S.C.",,,Tijuana,Baja California,,Latin
5350,7167,11143,Mexico,,205350,,,"c/o Accesos Electronicos, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5351,7167,11143,Mexico,,205351,,,"c/o Operadora Valpark, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5353,7169,11143,Mexico,,205353,,,"Avenida Ejercito Trigarante 7865-J, Infonavit Cuchanilla 22680",,,Tijuana,Baja California,,Latin
5354,7169,11143,Mexico,,205354,,,"Avenida Altabrisa 15401, Fraccionamiento Altabrisa, Otay Universidad",,,Tijuana,Baja California,,Latin
5355,7169,11143,Mexico,,205355,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5356,7169,11143,Mexico,,205356,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5357,7169,11143,Mexico,,205357,,,"c/o Administradora De Inmuebles Vida, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5358,7169,11143,Mexico,,205358,,,"c/o ADP, S.C.",,,Tijuana,Baja California,,Latin
5359,7170,11143,Mexico,,205359,,,"Calle Juan de Dios Peza 1015, Colonia Mexico 22150",,,Tijuana,Baja California,,Latin
5360,7170,11143,Mexico,,205360,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5361,7170,11143,Mexico,,205361,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5364,7172,11143,Mexico,,205364,,,"Calle Luis Echeverria 6329-B, Infonavit Presidentes",,,Tijuana,Baja California,,Latin
5365,7172,11212,United States,,205365,,,P.O. Box 43440,,,San Ysidro,CA,92173,Latin
5366,7172,11143,Mexico,,205366,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5367,7172,11143,Mexico,,205367,,,"c/o ADP, S.C.",,,Tijuana,Baja California,,Latin
5368,7173,11143,Mexico,,205368,,,"Calle Guadalupe Victoria 6, Colonia Lomas Hipodromo",,,Tijuana,Baja California,,Latin
5369,7173,11143,Mexico,,205369,,,"Calle Guadalupe Victoria 9, Colonia Lomas Hipodromo",,,Tijuana,Baja California,,Latin
5370,7173,11143,Mexico,,205370,,,"Avenida David Alfaro Siqueiros 2789-102, Colonia Zona Rio",,,Tijuana,Baja California,,Latin
5371,7173,11143,Mexico,,205371,,,"Avenida de las Americas 3048, Fraccionamiento El Paraiso",,,Tijuana,Baja California,,Latin
5372,7173,11143,Mexico,,205372,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5373,7173,11143,Mexico,,205373,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5374,7173,11143,Mexico,,205374,,,"c/o Administradora De Inmuebles Vida, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5375,7173,11143,Mexico,,205375,,,"c/o ADP, S.C.",,,Tijuana,Baja California,,Latin
5376,7173,11143,Mexico,,205376,,,"c/o Forpres, S.C.",,,Tijuana,Baja California,,Latin
5377,7173,11143,Mexico,,205377,,,"c/o Accesos Electronicos, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5378,7173,11143,Mexico,,205378,,,"c/o Operadora Valpark, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5379,7173,11143,Mexico,,205379,,,"c/o Valpark, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5380,7173,11143,Mexico,,205380,,,"c/o Gex Explore, S. de R.L. de C.V.",,,Tijuana,Baja California,,Latin
5381,7174,11143,Mexico,,205381,,,"Avenida Los Reyes 18108-D, Fraccionamiento Villa de Baja California 22684",,,Tijuana,Baja California,,Latin
5382,7174,11143,Mexico,,205382,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5390,7176,11143,Mexico,,205390,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5391,7176,11143,Mexico,,205391,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5392,7176,11143,Mexico,,205392,,,"c/o Administradora De Inmuebles Vida, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5393,7177,11143,Mexico,,205393,,,"Calle De Los Olivos 10549, Colonia Jardines de Chapultepec",,,Tijuana,Baja California,,Latin
5394,7177,11143,Mexico,,205394,,,"Ave. Xavier Villaurrutia 9950, Colonia Zona Urbana Rio",,,Tijuana,Baja California,,Latin
5395,7177,11143,Mexico,,205395,,,"Ave. Queretaro 2984, Colonia Francisco I. Madero",,,Tijuana,Baja California,,Latin
5396,7177,11143,Mexico,,205396,,,"c/o Farmacia Vida Suprema, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5397,7177,11143,Mexico,,205397,,,"c/o Administradora De Inmuebles Vida, S.A. DE C.V.",,,Tijuana,Baja California,,Latin
5398,7177,11143,Mexico,,205398,,,"c/o Distribuidora Imperial De Baja California, S.A. de C.V.",,,Tijuana,Baja California,,Latin
5399,7178,11291,,,205399,,,,,,,,,Latin
5400,7179,11291,,,205400,,,,,,,,,Latin
5401,7180,11291,,,205401,,,,,,,,,Latin
5402,7181,11291,,,205402,,,,,,,,,Latin
5403,7182,11291,,,205403,,,,,,,,,Latin
5404,7183,11291,,,205404,,,,,,,,,Latin
5405,7184,11291,,,205405,,,,,,,,,Latin
5406,7185,11291,,,205406,,,,,,,,,Latin
5407,7186,11291,,,205407,,,,,,,,,Latin
5408,7187,11291,,,205408,,,,,,,,,Latin
5409,7188,11291,,,205409,,,,,,,,,Latin
5410,7189,11291,,,205410,,,,,,,,,Latin
5411,7190,11291,,,205411,,,,,,,,,Latin
5412,7191,11291,,,205412,,,,,,,,,Latin
5413,7192,11291,,,205413,,,,,,,,,Latin
5414,7193,11291,,,205414,,,,,,,,,Latin
5415,7194,11291,,,205415,,,,,,,,,Latin
5416,7195,11291,,,205416,,,,,,,,,Latin
5417,7196,11291,,,205417,,,,,,,,,Latin
5418,7197,11291,,,205418,,,,,,,,,Latin
5419,7198,11291,,,205419,,,,,,,,,Latin
5420,7199,11188,Somalia,,205420,,,,,,,,,Latin
5421,7199,11050,Bosnia and Herzegovina,,205421,,,64 Poturmahala,,,Travnik,,,Latin
5422,7200,11291,,,205422,,,,,,,,,Latin
5423,7201,11160,Pakistan,,205423,,,"Kitab Ghar, Darul Ifta Wal Irshad, Nazimabad No. 4",,,Karachi,,,Latin
5425,7201,11160,Pakistan,,205425,,,"Office Dha'rb-i-M'unin, opposite Khyber Bank, Abbottabad Road",,,Mansehra,,,Latin
5426,7201,11160,Pakistan,,205426,,,"Office Dha'rb-i-M'unin, Z.R. Brothers, Katchehry Road, Chowk Yadgaar",,,Peshawar,,,Latin
5427,7201,11160,Pakistan,,205427,,,"Office Dha'rb-i-M'unin, Room no. 3, Third Floor, Moti Plaza, near Liaquat Bagh, Murree Road",,,Rawalpindi,,,Latin
5428,7201,11160,Pakistan,,205428,,,"Office Dha'rb-i-M'unin, Top Floor, Dr. Dawa Khan Dental Clinic Surgeon, Main Baxar, Mingora",,,Swat,,,Latin
5429,7201,11160,Pakistan,,205429,,,"302b-40, Good Earth Court, Opposite Pia Planitarium, Block 13a, Gulshan -I Iqbal",,,Karachi,,,Latin
5430,7201,11160,Pakistan,,205430,,,"617 Clifton Center, Block 5, 6th Floor, Clifton",,,Karachi,,,Latin
5431,7201,11160,Pakistan,,205431,,,"605 Landmark Plaza, 11 Chundrigar Road, Opposite Jang Building",,,Karachi,,,Latin
5432,7201,11160,Pakistan,,205432,,,"Jamia Masjid, Sulaiman Park, Begum Pura",,,Lahore,,,Latin
5437,7203,11113,Italy,,205437,,,Via A. Masina n.7,,,Milano,,,Latin
5438,7204,11291,,,205438,,,,,,,,,Latin
5439,7205,11113,Italy,,205439,,,Via Milano n.38,,,Spinadesco,CR,,Latin
5441,7207,11113,Italy,,205441,,,Via del Fosso di Centocelle n.66,,,Roma,,,Latin
5442,7208,11113,Italy,,205442,,,Via Dubini n.3,,,Gallarate,VA,,Latin
5443,7209,11211,United Kingdom,,205443,,,"55 Hawarden Hill, Brooke Road",,,London,,NW2 7BR,Latin
5444,7210,11211,United Kingdom,,205444,,,"9 Albourne Road, Shepherds Bush",,,London,,W12 OLW,Latin
5445,7210,11211,United Kingdom,,205445,,,"8 Adie Road, Hammersmith",,,London,,W6 OPW,Latin
5447,7211,11291,,,205447,,,,,,,,,Latin
5448,7212,11291,,,205448,,,,,,,,,Latin
5449,7213,11291,,,205449,,,,,,,,,Latin
5450,7214,11291,,,205450,,,,,,,,,Latin
5451,7215,11291,,,205451,,,,,,,,,Latin
5452,7216,11291,,,205452,,,,,,,,,Latin
5453,7217,11291,,,205453,,,,,,,,,Latin
5454,7219,11190,Spain,,205454,,,,,,,,,Latin
5460,7220,11291,,,205460,,,,,,,,,Latin
5461,7221,11291,,,205461,,,,,,,,,Latin
5462,7222,11291,,,205462,,,,,,,,,Latin
5463,7223,11291,,,205463,,,,,,,,,Latin
5464,7224,11291,,,205464,,,,,,,,,Latin
49244,7226,11143,Mexico,,249244,,,,,,,,,Latin
5467,7227,11291,,,205467,,,,,,,,,Latin
5468,7228,11291,,,205468,,,,,,,,,Latin
5477,7234,11291,,,205477,,,,,,,,,Latin
5483,7235,11153,Netherlands,,205483,,,,,,,,,Latin
5509,7251,11113,Italy,,205509,,,Via Latisana n. 6,,,Milan,,,Latin
12960,7252,11204,Tunisia,,212960,,,,,,Tunis,,,Latin
5511,7253,11291,,,205511,,,,,,,,,Latin
5512,7254,11291,,,205512,,,,,,,,,Latin
5513,7255,11113,Italy,,205513,,,Via Masina n.7,,,Milan,,,Latin
5514,7256,11291,,,205514,,,,,,,,,Latin
5515,7257,11291,,,205515,,,,,,,,,Latin
5516,7258,11291,,,205516,,,,,,,,,Latin
5517,7259,11291,,,205517,,,,,,,,,Latin
5518,7260,11113,Italy,,205518,,,Via Carlo Porta n.97,,,Legnano,,,Latin
5519,7261,11113,Italy,,205519,,,Via unica Borighero n.1,,,San Donato M.se,MI,,Latin
5520,7262,11291,,,205520,,,,,,,,,Latin
5521,7263,11291,,,205521,,,,,,,,,Latin
6344,7264,11148,Morocco,,206344,,,12 Rue Descartes,,,Meknes,,,Latin
6345,7264,11094,Germany,,206345,,,Bunatwiete #23,,,Hamburg,,21073,Latin
6346,7264,11094,Germany,,206346,,,Marienstr #54,,,Hamburg,,21073,Latin
6347,7264,11094,Germany,,206347,,,Wiesendamm #135,,,Hamburg,,22303,Latin
50106,7265,11073,Cuba,,250106,,,Guantanamo Bay detention center,,,,,,Latin
5524,7266,11094,Germany,,205524,,,Goschenstasse 13,,,Hamburg,,21073,Latin
5525,7267,11094,Germany,,205525,,,Dortmunder Strasse 38,,,Hamburg,,22419,Latin
5527,7268,11291,,,205527,,,,,,,,,Latin
5529,7269,11212,United States,,205529,,,P.O. Box 1406,,,Bridgeview,IL,60455,Latin
5530,7270,11030,Albania,,205530,,,"Rruga e Kavajes, Building No. 3, Apartment No. 61, P.O. Box 2892",,,Tirana,,,Latin
5531,7270,11045,Belgium,,205531,,,"Vaatjesstraat, 29",,,Putte,,2580,Latin
5532,7270,11045,Belgium,,205532,,,"Rue des Bataves 69, 1040 Etterbeek",,,Brussels,,,Latin
5533,7270,11045,Belgium,,205533,,,"P.O. Box 6, 1040 Etterbeek 2",,,Brussels,,,Latin
5534,7270,11050,Bosnia and Herzegovina,,205534,,,Mula Mustafe Baseskije Street No. 72,,,Sarajevo,,,Latin
5535,7270,11050,Bosnia and Herzegovina,,205535,,,Put Mladih Muslimana Street 30/A,,,Sarajevo,,,Latin
5536,7270,11181,Serbia,,205536,,,"Rr. Skenderbeu 76, Lagjja Sefa",,,Gjakova,,,Latin
5537,7270,11181,Serbia,,205537,,,Ylli Morina Road,,,Djakovica,,,Latin
5538,7270,11160,Pakistan,,205538,,,"House 267 Street No. 54, Sector F-11/4",,,Islamabad,,,Latin
5539,7270,11205,Turkey,,205539,,,"Saray Cad. No. 37 B Blok, Yesilyurt Apt. 2/4",,,Sirinevler,,,Latin
5540,7270,11029,Afghanistan,,205540,,,,,,,,,Latin
5541,7270,11039,Azerbaijan,,205541,,,,,,,,,Latin
5542,7270,11042,Bangladesh,,205542,,,,,,,,,Latin
5543,7270,11171,Russia,,205543,,,,,,Chechnya,,,Latin
5544,7270,11065,China,,205544,,,,,,,,,Latin
5545,7270,11085,Eritrea,,205545,,,,,,,,,Latin
5546,7270,11087,Ethiopia,,205546,,,,,,,,,Latin
5547,7270,11093,Georgia,,205547,,,,,,,,,Latin
5548,7270,11107,India,,205548,,,,,,,,,Latin
5549,7270,11171,Russia,,205549,,,,,,Ingushetia,,,Latin
5550,7270,11110,Iraq,,205550,,,,,,,,,Latin
5551,7270,11116,Jordan,,205551,,,,,,,,,Latin
5552,7270,11291,undetermined,,205552,,,,,,Kashmir,,,Latin
5553,7270,11126,Lebanon,,205553,,,,,,,,,Latin
5554,7270,11291,undetermined,,205554,,,,,,Gaza Strip,,,Latin
5555,7270,11183,Sierra Leone,,205555,,,,,,,,,Latin
5556,7270,11188,Somalia,,205556,,,,,,,,,Latin
5557,7270,11197,Syria,,205557,,,,,,,,,Latin
5558,7270,11090,France,,205558,,,49 rue du Lazaret,,,Strasbourg,,67100,Latin
8341,7270,11292,West Bank,,208341,,,,,,,,,Latin
5572,7280,11291,,,205572,,,,,,,,,Latin
5580,7281,11066,Colombia,,205580,,,"Km 7 Via Cartago-Obando, Hacienda El Vergel",,,Cartago,,,Latin
5581,7281,11066,Colombia,,205581,,,"Km 12 Via Santa Ana Molina, Hacienda Doima",,,Cartago,,,Latin
5582,7281,11066,Colombia,,205582,,,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,,,Cartago,Valle,,Latin
5583,7281,11066,Colombia,,205583,,,c/o GANADERIA EL VERGEL LTDA.,,,Cartago,Valle,,Latin
5584,7281,11066,Colombia,,205584,,,c/o GANADERIAS BILBAO LTDA.,,,Cartago,Valle,,Latin
5585,7281,11066,Colombia,,205585,,,c/o INMOBILIARIA EL ESCORIAL LTDA.,,,Cartago,Valle,,Latin
5586,7281,11066,Colombia,,205586,,,c/o INMOBILIARIA LINARES LTDA.,,,Cartago,Valle,,Latin
5587,7281,11066,Colombia,,205587,,,c/o INMOBILIARIA PASADENA LTDA.,,,Cartago,Valle,,Latin
5588,7281,11066,Colombia,,205588,,,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,,,Cartago,Valle,,Latin
5589,7281,11066,Colombia,,205589,,,c/o VISCAYA LTDA.,,,Cartago,Valle,,Latin
5590,7282,11066,Colombia,,205590,,,Diagonal 27 No. 27-104,,,Cali,,,Latin
5591,7282,11066,Colombia,,205591,,,c/o INVERSIONES LA QUINTA Y CIA. LTDA.,,,Cali,,,Latin
5592,7282,11066,Colombia,,205592,,,c/o LADRILLERA LA CANDELARIA LTDA.,,,Cali,,,Latin
5593,7282,11066,Colombia,,205593,,,c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S.,,,Cali,,,Latin
5594,7283,11066,Colombia,,205594,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5595,7283,11066,Colombia,,205595,,,"Km 12 Via Santa Ana Molina, Hacienda Doima",,,Cartago,,,Latin
5596,7284,11066,Colombia,,205596,,,Carrera 8N No. 17A-12,,,Cartago,,,Latin
5597,7285,11066,Colombia,,205597,,,Carrera 8N No. 17A-12,,,Cartago,,,Latin
5598,7286,11066,Colombia,,205598,,,Carrera 4 No. 12-20 of. 206,,,"Cartago,Valle",,,Latin
5599,7286,11066,Colombia,,205599,,,"Km 7 Via Cartago-Obando, Hacienda El Vergel",,,Cartago,Valle,,Latin
5600,7287,11066,Colombia,,205600,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5601,7287,11066,Colombia,,205601,,,"Km 7 Via Cartago-Obando, Hacienda El Vergel",,,Cartago,Valle,,Latin
5602,7288,11066,Colombia,,205602,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5603,7288,11066,Colombia,,205603,,,Carrera 5 No. 18-20 Local 12,,,Cartago,Valle,,Latin
5604,7289,11066,Colombia,,205604,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5605,7290,11066,Colombia,,205605,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5606,7291,11066,Colombia,,205606,,,Diagonal 29 No. 36-10 of. 801,,,Cali,,,Latin
5607,7291,11066,Colombia,,205607,,,Diagonal 27 No. 27-104,,,Cali,,,Latin
5608,7292,11066,Colombia,,205608,,,"Avenida 6 Norte No. 17N-92, of. 514",,,Cali,,,Latin
5609,7292,11066,Colombia,,205609,,,"Correg. Buchitolo, Vereda Tres Esquinas",,,Candelaria,,,Latin
5610,7293,11066,Colombia,,205610,,,Carrera 85B No. 13A-136,,,Cali,,,Latin
5611,7294,11066,Colombia,,205611,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5612,7295,11066,Colombia,,205612,,,Carrera 3 No. 11-99,,,Cartago,Valle,,Latin
5613,7295,11066,Colombia,,205613,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5614,7295,11066,Colombia,,205614,,,"Km 7 Via Cartago-Obando, Hacienda El Vergel",,,Cartago,,,Latin
5648,7302,11066,Colombia,,205648,,,Carrera 4A No. 63N-29,,,Cali,,,Latin
5649,7302,11066,Colombia,,205649,,,c/o LADRILLERA LA CANDELARIA LTDA.,,,Cali,,,Latin
5650,7303,11066,Colombia,,205650,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5651,7303,11066,Colombia,,205651,,,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,,,Cartago,Valle,,Latin
5652,7303,11066,Colombia,,205652,,,c/o INMOBILIARIA PASADENA LTDA.,,,Cartago,Valle,,Latin
5653,7303,11066,Colombia,,205653,,,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,,,Cartago,Valle,,Latin
5654,7303,11066,Colombia,,205654,,,c/o VISCAYA LTDA.,,,Cartago,Valle,,Latin
5655,7304,11066,Colombia,,205655,,,Carrera 4 No. 12-20 of. 206,,,Cartago,Valle,,Latin
5656,7304,11066,Colombia,,205656,,,c/o AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,,,Cartago,Valle,,Latin
5657,7304,11066,Colombia,,205657,,,c/o GANADERIA EL VERGEL LTDA.,,,Cartago,Valle,,Latin
5658,7304,11066,Colombia,,205658,,,c/o INMOBILIARIA EL ESCORIAL LTDA.,,,Cartago,Valle,,Latin
5659,7304,11066,Colombia,,205659,,,c/o INMOBILIARIA LINARES LTDA.,,,Cartago,Valle,,Latin
5660,7304,11066,Colombia,,205660,,,c/o INMOBILIARIA PASADENA LTDA.,,,Cartago,Valle,,Latin
5661,7304,11066,Colombia,,205661,,,c/o ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA. S.C.S.,,,Cartago,Valle,,Latin
5662,7304,11066,Colombia,,205662,,,c/o VISCAYA LTDA.,,,Cartago,Valle,,Latin
5680,7308,11066,Colombia,,205680,,,Carrera 42 No. 5B-81,,,Cali,,,Latin
5681,7308,11066,Colombia,,205681,,,Carrera 8N No. 17A-12,,,Cartago,,,Latin
5682,7308,11066,Colombia,,205682,,,c/o ARIZONA S.A.,,,Cartago,,,Latin
5683,7308,11066,Colombia,,205683,,,c/o MAQUINARIA TECNICA Y TIERRAS LTDA.,,,Cali,,,Latin
5692,7311,11066,Colombia,,205692,,,Calle 1 No. 56-109 Casa 32,,,Cali,,,Latin
5693,7311,11066,Colombia,,205693,,,Carrera 42 No. 5B-81,,,Cali,,,Latin
5694,7311,11066,Colombia,,205694,,,c/o MAQUINARIA TECNICA Y TIERRAS LTDA.,,,Cali,,,Latin
5699,7313,11066,Colombia,,205699,,,Diagonal 27 No. 27-104,,,Cali,,,Latin
5700,7313,11066,Colombia,,205700,,,Calle 7 No. 45-25,,,Cali,,,Latin
5701,7313,11066,Colombia,,205701,,,c/o LADRILLERA LA CANDELARIA LTDA.,,,Cali,,,Latin
5702,7314,11066,Colombia,,205702,,,Carrera 85B No. 13A-136,,,Cali,,,Latin
5703,7314,11066,Colombia,,205703,,,c/o MONTOYA LUNA E HIJOS Y CIA. S.C.S.,,,Cali,,,Latin
5709,7316,11066,Colombia,,205709,,,c/o LADRILLERA LA CANDELARIA LTDA.,,,Cali,,,Latin
5710,7317,11291,,,205710,,,,,,,,,Latin
5711,7318,11291,,,205711,,,,,,,,,Latin
5712,7319,11291,,,205712,,,,,,,,,Latin
5713,7320,11291,,,205713,,,,,,,,,Latin
5718,7321,11039,Azerbaijan,,205718,,,Bashir Safar Ugli 69,,,Baku,,,Latin
5719,7321,11039,Azerbaijan,,205719,,,69 Boshir Safaroglu St.,,,Baku,,,Latin
5720,7321,11050,Bosnia and Herzegovina,,205720,,,,,,Sarajevo,,,Latin
5721,7321,11050,Bosnia and Herzegovina,,205721,,,,,,Zenica,,,Latin
